       time                        Ehyb
      0.0000   -0.126121E+001  -0.709168E+000  -0.197038E+001
      0.0100   -0.126122E+001  -0.709156E+000  -0.197038E+001
      0.0200   -0.126126E+001  -0.709117E+000  -0.197038E+001
      0.0300   -0.126132E+001  -0.709053E+000  -0.197038E+001
      0.0400   -0.126141E+001  -0.708965E+000  -0.197038E+001
      0.0500   -0.126153E+001  -0.708854E+000  -0.197038E+001
      0.0600   -0.126166E+001  -0.708720E+000  -0.197038E+001
      0.0700   -0.126183E+001  -0.708565E+000  -0.197039E+001
      0.0800   -0.126201E+001  -0.708389E+000  -0.197040E+001
      0.0900   -0.126222E+001  -0.708195E+000  -0.197041E+001
      0.1000   -0.126245E+001  -0.707983E+000  -0.197043E+001
      0.1100   -0.126270E+001  -0.707755E+000  -0.197045E+001
      0.1200   -0.126297E+001  -0.707512E+000  -0.197048E+001
      0.1300   -0.126326E+001  -0.707254E+000  -0.197051E+001
      0.1400   -0.126357E+001  -0.706984E+000  -0.197055E+001
      0.1500   -0.126390E+001  -0.706702E+000  -0.197060E+001
      0.1600   -0.126424E+001  -0.706410E+000  -0.197065E+001
      0.1700   -0.126460E+001  -0.706108E+000  -0.197071E+001
      0.1800   -0.126498E+001  -0.705798E+000  -0.197078E+001
      0.1900   -0.126537E+001  -0.705479E+000  -0.197085E+001
      0.2000   -0.126578E+001  -0.705154E+000  -0.197093E+001
      0.2100   -0.126620E+001  -0.704823E+000  -0.197102E+001
      0.2200   -0.126663E+001  -0.704487E+000  -0.197112E+001
      0.2300   -0.126708E+001  -0.704146E+000  -0.197122E+001
      0.2400   -0.126754E+001  -0.703801E+000  -0.197134E+001
      0.2500   -0.126801E+001  -0.703452E+000  -0.197146E+001
      0.2600   -0.126849E+001  -0.703101E+000  -0.197159E+001
      0.2700   -0.126898E+001  -0.702748E+000  -0.197173E+001
      0.2800   -0.126948E+001  -0.702393E+000  -0.197188E+001
      0.2900   -0.126999E+001  -0.702036E+000  -0.197203E+001
      0.3000   -0.127051E+001  -0.701679E+000  -0.197219E+001
      0.3100   -0.127104E+001  -0.701321E+000  -0.197236E+001
      0.3200   -0.127158E+001  -0.700963E+000  -0.197254E+001
      0.3300   -0.127212E+001  -0.700604E+000  -0.197272E+001
      0.3400   -0.127267E+001  -0.700247E+000  -0.197292E+001
      0.3500   -0.127323E+001  -0.699889E+000  -0.197312E+001
      0.3600   -0.127379E+001  -0.699533E+000  -0.197332E+001
      0.3700   -0.127436E+001  -0.699177E+000  -0.197354E+001
      0.3800   -0.127493E+001  -0.698823E+000  -0.197376E+001
      0.3900   -0.127551E+001  -0.698470E+000  -0.197399E+001
      0.4000   -0.127610E+001  -0.698119E+000  -0.197422E+001
