           2
           2
           1
           2
           8
  1   2   1   1   1   1    2.8852172265373072E-01   9.0793314764449873E-01   2.8852172265373072E-01  -9.0793314764449873E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
  2   2   1   1   1   2    0.0000000000000000E+00  -6.9269825404748159E-03   0.0000000000000000E+00   6.9269825404748159E-03  -1.4318758989079544E-01   0.0000000000000000E+00            0
  3   2   1   1   1   3    0.0000000000000000E+00  -6.9467352795811940E-03   0.0000000000000000E+00   6.9467352795811940E-03  -4.2956276967344276E-01   0.0000000000000000E+00            0
  4   2   1   1   1   4    0.0000000000000000E+00  -6.9867403402886531E-03   0.0000000000000000E+00   6.9867403402886531E-03  -7.1593862173428191E-01   0.0000000000000000E+00            0
  5   2   1   1   1   5    0.0000000000000000E+00  -7.1902108040929275E-03   0.0000000000000000E+00   7.1902108040929275E-03  -1.0033941358244769E+00   0.0000000000000000E+00            0
  6   2   1   1   1   6    0.0000000000000000E+00  -1.1035159895902136E-02   0.0000000000000000E+00   1.1035159895902136E-02  -1.3438968973053143E+00   0.0000000000000000E+00            0
  7   2   1   1   1   7    0.0000000000000000E+00  -3.4089371215863452E-02   0.0000000000000000E+00   3.4089371215863452E-02  -2.1037645133275467E+00   0.0000000000000000E+00            0
  8   2   1   1   1   8    0.0000000000000000E+00  -8.3475794756829602E-01   0.0000000000000000E+00   8.3475794756829602E-01  -6.1166318415320955E+00   0.0000000000000000E+00            0
  9   2   1   1   2   1    2.8852172265373072E-01   9.0793314764449873E-01   2.8852172265373072E-01  -9.0793314764449873E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
 10   2   1   1   2   2    0.0000000000000000E+00  -6.9269825404748159E-03   0.0000000000000000E+00   6.9269825404748159E-03  -1.4318758989079544E-01   0.0000000000000000E+00            0
 11   2   1   1   2   3    0.0000000000000000E+00  -6.9467352795811940E-03   0.0000000000000000E+00   6.9467352795811940E-03  -4.2956276967344276E-01   0.0000000000000000E+00            0
 12   2   1   1   2   4    0.0000000000000000E+00  -6.9867403402886531E-03   0.0000000000000000E+00   6.9867403402886531E-03  -7.1593862173428191E-01   0.0000000000000000E+00            0
 13   2   1   1   2   5    0.0000000000000000E+00  -7.1902108040929275E-03   0.0000000000000000E+00   7.1902108040929275E-03  -1.0033941358244769E+00   0.0000000000000000E+00            0
 14   2   1   1   2   6    0.0000000000000000E+00  -1.1035159895902136E-02   0.0000000000000000E+00   1.1035159895902136E-02  -1.3438968973053143E+00   0.0000000000000000E+00            0
 15   2   1   1   2   7    0.0000000000000000E+00  -3.4089371215863452E-02   0.0000000000000000E+00   3.4089371215863452E-02  -2.1037645133275467E+00   0.0000000000000000E+00            0
 16   2   1   1   2   8    0.0000000000000000E+00  -8.3475794756829602E-01   0.0000000000000000E+00   8.3475794756829602E-01  -6.1166318415320955E+00   0.0000000000000000E+00            0
