           2
           2
           2
           1
           6
  1   2   1   1   1   1    7.2130430663432676E-01   5.6076402046496443E-01   7.2130430663432676E-01  -5.6076402046496443E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
  2   2   1   1   1   2    0.0000000000000000E+00  -1.7317456351187178E-02   0.0000000000000000E+00   1.7317456351187178E-02  -1.4318758989079552E-01   0.0000000000000000E+00            0
  3   2   1   1   1   3    0.0000000000000000E+00  -1.7367189222205617E-02   0.0000000000000000E+00   1.7367189222205617E-02  -4.2956323309776145E-01   0.0000000000000000E+00            0
  4   2   1   1   1   4    0.0000000000000000E+00  -1.8312841091208114E-02   0.0000000000000000E+00   1.8312841091208114E-02  -7.1840904244826520E-01   0.0000000000000000E+00            0
  5   2   1   1   1   5    0.0000000000000000E+00  -4.1108912117588145E-02   0.0000000000000000E+00   4.1108912117588145E-02  -1.1338221121787577E+00   0.0000000000000000E+00            0
  6   2   1   1   1   6    0.0000000000000000E+00  -4.6665762168277547E-01   0.0000000000000000E+00   4.6665762168277547E-01  -3.2144681742070040E+00   0.0000000000000000E+00            0
  7   2   1   2   1   1    7.2130430663432676E-01   5.6076402046496443E-01   7.2130430663432676E-01  -5.6076402046496443E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
  8   2   1   2   1   2    0.0000000000000000E+00  -1.7317456351187178E-02   0.0000000000000000E+00   1.7317456351187178E-02  -1.4318758989079552E-01   0.0000000000000000E+00            0
  9   2   1   2   1   3    0.0000000000000000E+00  -1.7367189222205617E-02   0.0000000000000000E+00   1.7367189222205617E-02  -4.2956323309776145E-01   0.0000000000000000E+00            0
 10   2   1   2   1   4    0.0000000000000000E+00  -1.8312841091208114E-02   0.0000000000000000E+00   1.8312841091208114E-02  -7.1840904244826520E-01   0.0000000000000000E+00            0
 11   2   1   2   1   5    0.0000000000000000E+00  -4.1108912117588145E-02   0.0000000000000000E+00   4.1108912117588145E-02  -1.1338221121787577E+00   0.0000000000000000E+00            0
 12   2   1   2   1   6    0.0000000000000000E+00  -4.6665762168277547E-01   0.0000000000000000E+00   4.6665762168277547E-01  -3.2144681742070040E+00   0.0000000000000000E+00            0
 13   2   2   1   1   1    7.2130430663432676E-01   5.6076402046496443E-01   7.2130430663432676E-01  -5.6076402046496443E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
 14   2   2   1   1   2    0.0000000000000000E+00  -1.7317456351187178E-02   0.0000000000000000E+00   1.7317456351187178E-02  -1.4318758989079552E-01   0.0000000000000000E+00            0
 15   2   2   1   1   3    0.0000000000000000E+00  -1.7367189222205617E-02   0.0000000000000000E+00   1.7367189222205617E-02  -4.2956323309776145E-01   0.0000000000000000E+00            0
 16   2   2   1   1   4    0.0000000000000000E+00  -1.8312841091208114E-02   0.0000000000000000E+00   1.8312841091208114E-02  -7.1840904244826520E-01   0.0000000000000000E+00            0
 17   2   2   1   1   5    0.0000000000000000E+00  -4.1108912117588145E-02   0.0000000000000000E+00   4.1108912117588145E-02  -1.1338221121787577E+00   0.0000000000000000E+00            0
 18   2   2   1   1   6    0.0000000000000000E+00  -4.6665762168277547E-01   0.0000000000000000E+00   4.6665762168277547E-01  -3.2144681742070040E+00   0.0000000000000000E+00            0
 19   2   2   2   1   1    7.2130430663432676E-01   5.6076402046496443E-01   7.2130430663432676E-01  -5.6076402046496443E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
 20   2   2   2   1   2    0.0000000000000000E+00  -1.7317456351187178E-02   0.0000000000000000E+00   1.7317456351187178E-02  -1.4318758989079552E-01   0.0000000000000000E+00            0
 21   2   2   2   1   3    0.0000000000000000E+00  -1.7367189222205617E-02   0.0000000000000000E+00   1.7367189222205617E-02  -4.2956323309776145E-01   0.0000000000000000E+00            0
 22   2   2   2   1   4    0.0000000000000000E+00  -1.8312841091208114E-02   0.0000000000000000E+00   1.8312841091208114E-02  -7.1840904244826520E-01   0.0000000000000000E+00            0
 23   2   2   2   1   5    0.0000000000000000E+00  -4.1108912117588145E-02   0.0000000000000000E+00   4.1108912117588145E-02  -1.1338221121787577E+00   0.0000000000000000E+00            0
 24   2   2   2   1   6    0.0000000000000000E+00  -4.6665762168277547E-01   0.0000000000000000E+00   4.6665762168277547E-01  -3.2144681742070040E+00   0.0000000000000000E+00            0
 25   1   1   1   1   1    7.2130430663432676E-01   5.6076402046496443E-01   7.2130430663432676E-01  -5.6076402046496443E-01  -7.5963375735117342E+00   0.0000000000000000E+00            0
 26   1   1   1   1   2    0.0000000000000000E+00  -1.7317456351187178E-02   0.0000000000000000E+00   1.7317456351187178E-02  -1.4318758989079552E-01   0.0000000000000000E+00            0
 27   1   1   1   1   3    0.0000000000000000E+00  -1.7367189222205617E-02   0.0000000000000000E+00   1.7367189222205617E-02  -4.2956323309776145E-01   0.0000000000000000E+00            0
 28   1   1   1   1   4    0.0000000000000000E+00  -1.8312841091208114E-02   0.0000000000000000E+00   1.8312841091208114E-02  -7.1840904244826520E-01   0.0000000000000000E+00            0
 29   1   1   1   1   5    0.0000000000000000E+00  -4.1108912117588145E-02   0.0000000000000000E+00   4.1108912117588145E-02  -1.1338221121787577E+00   0.0000000000000000E+00            0
 30   1   1   1   1   6    0.0000000000000000E+00  -4.6665762168277547E-01   0.0000000000000000E+00   4.6665762168277547E-01  -3.2144681742070040E+00   0.0000000000000000E+00            0
